Ano,ID IBGE,Localidade,ICE-R - Emprego,Empregos,Massa Salarial,Renda Mensal Média,Distância média,Ganho de oportunidade médio
2016,2917003,Itiúba - BA,"-0,441","1,66 Mil","R$ 3,94 Milhões","R$ 2,37 Mil","0,981","0,093"
2016,3127008,Fronteira - MG,"0,291","1,66 Mil","R$ 4,07 Milhões","R$ 2,45 Mil","0,949","0,124"
2016,2108504,Pindaré-Mirim - MA,"-0,235","1,65 Mil","R$ 2,61 Milhões","R$ 1,58 Mil","0,974","0,099"
2016,4200408,Água Doce - SC,"0,03","1,65 Mil","R$ 2,97 Milhões","R$ 1,79 Mil","0,94","0,142"
2016,1721208,Tocantinópolis - TO,"-0,074","1,65 Mil","R$ 2,6 Milhões","R$ 1,57 Mil","0,948","0,133"
2016,1506351,Santa Bárbara do Pará - PA,"-0,034","1,65 Mil","R$ 2,3 Milhões","R$ 1,4 Mil","0,961","0,117"
2016,2604601,Condado - PE,"0,328","1,65 Mil","R$ 2,7 Milhões","R$ 1,64 Mil","0,952","0,119"
2016,3517208,Guaiçara - SP,"0,458","1,65 Mil","R$ 3,08 Milhões","R$ 1,87 Mil","0,954","0,114"
2016,4110508,Ipiranga - PR,"-0,09","1,65 Mil","R$ 2,98 Milhões","R$ 1,81 Mil","0,929","0,162"
2016,3528106,Macaubal - SP,"1,042","1,65 Mil","R$ 4,14 Milhões","R$ 2,52 Mil","0,957","0,094"
2016,2700607,Barra de São Miguel - AL,"0,921","1,65 Mil","R$ 2,43 Milhões","R$ 1,48 Mil","0,957","0,1"
2016,4210407,Maracajá - SC,"1,508","1,65 Mil","R$ 2,99 Milhões","R$ 1,82 Mil","0,937","0,098"
2016,2600500,Águas Belas - PE,"-0,072","1,65 Mil","R$ 2,9 Milhões","R$ 1,76 Mil","0,954","0,124"
2016,5200050,Abadia de Goiás - GO,"1,249","1,64 Mil","R$ 2,72 Milhões","R$ 1,65 Mil","0,896","0,132"
2016,3151305,Piraúba - MG,"0,817","1,64 Mil","R$ 2,12 Milhões","R$ 1,29 Mil","0,904","0,149"
2016,5222054,Vicentinópolis - GO,"-0,04","1,64 Mil","R$ 3,62 Milhões","R$ 2,2 Mil","0,967","0,109"
2016,3155702,Rio Piracicaba - MG,"0,344","1,64 Mil","R$ 2,64 Milhões","R$ 1,61 Mil","0,946","0,123"
2016,2210003,São João do Piauí - PI,"0,061","1,64 Mil","R$ 2,4 Milhões","R$ 1,46 Mil","0,94","0,14"
2016,2407807,Monte Alegre - RN,"0,099","1,64 Mil","R$ 2,56 Milhões","R$ 1,56 Mil","0,956","0,118"
2016,3300159,Aperibé - RJ,"0,882","1,64 Mil","R$ 2,54 Milhões","R$ 1,55 Mil","0,932","0,115"
2016,2908903,Coração de Maria - BA,"0,177","1,64 Mil","R$ 2,16 Milhões","R$ 1,32 Mil","0,956","0,115"
2016,2925006,Planalto - BA,"-0,15","1,64 Mil","R$ 2,27 Milhões","R$ 1,39 Mil","0,959","0,123"
2016,4305702,Condor - RS,"0,758","1,63 Mil","R$ 3,51 Milhões","R$ 2,15 Mil","0,95","0,108"
2016,4202602,Bom Retiro - SC,"0,028","1,63 Mil","R$ 2,6 Milhões","R$ 1,59 Mil","0,937","0,151"
2016,5211701,Jandaia - GO,"-0,489","1,63 Mil","R$ 3,78 Milhões","R$ 2,31 Mil","0,976","0,102"
2016,4106803,Cruz Machado - PR,"0,322","1,63 Mil","R$ 3,07 Milhões","R$ 1,89 Mil","0,926","0,148"
2016,2102101,Brejo - MA,"-0,582","1,63 Mil","R$ 2,58 Milhões","R$ 1,58 Mil","0,969","0,113"
2016,5106109,Nossa Senhora do Livramento - MT,"-0,023","1,63 Mil","R$ 2,97 Milhões","R$ 1,83 Mil","0,953","0,128"
2016,4122008,Rio Azul - PR,"0,063","1,63 Mil","R$ 3,33 Milhões","R$ 2,04 Mil","0,941","0,139"
2016,2610202,Panelas - PE,"-0,568","1,63 Mil","R$ 2,08 Milhões","R$ 1,28 Mil","0,978","0,097"
2016,2600401,Água Preta - PE,"-0,21","1,62 Mil","R$ 2,17 Milhões","R$ 1,34 Mil","0,97","0,107"
2016,4118808,Peabiru - PR,"0,417","1,62 Mil","R$ 3,11 Milhões","R$ 1,92 Mil","0,919","0,148"
2016,3201001,Boa Esperança - ES,"-0,003","1,62 Mil","R$ 2,54 Milhões","R$ 1,57 Mil","0,925","0,163"
2016,2305605,Independência - CE,"-0,494","1,62 Mil","R$ 2,18 Milhões","R$ 1,34 Mil","0,972","0,108"
2016,5220504,Serranópolis - GO,"-0,466","1,62 Mil","R$ 3,62 Milhões","R$ 2,23 Mil","0,973","0,106"
2016,4210035,Luzerna - SC,"1,925","1,62 Mil","R$ 3,73 Milhões","R$ 2,3 Mil","0,916","0,088"
2016,2925808,Queimadas - BA,"-0,483","1,61 Mil","R$ 2,99 Milhões","R$ 1,85 Mil","0,975","0,104"
2016,2805901,Riachuelo - SE,"-0,269","1,61 Mil","R$ 2,44 Milhões","R$ 1,51 Mil","0,975","0,101"
2016,2112001,Tasso Fragoso - MA,"-0,675","1,61 Mil","R$ 3,15 Milhões","R$ 1,96 Mil","0,985","0,088"
2016,4213104,Piratuba - SC,"0,611","1,61 Mil","R$ 2,96 Milhões","R$ 1,84 Mil","0,949","0,115"
2016,4301404,Arvorezinha - RS,"0,864","1,61 Mil","R$ 2,92 Milhões","R$ 1,82 Mil","0,904","0,151"
2016,4301206,Arroio do Tigre - RS,"0,334","1,61 Mil","R$ 2,63 Milhões","R$ 1,64 Mil","0,914","0,164"
2016,4212304,Paulo Lopes - SC,"0,824","1,61 Mil","R$ 2,97 Milhões","R$ 1,85 Mil","0,926","0,131"
2016,2100907,Araioses - MA,"-0,806","1,61 Mil","R$ 2,41 Milhões","R$ 1,5 Mil","0,972","0,111"
2016,4207650,Iporã do Oeste - SC,"0,93","1,6 Mil","R$ 2,79 Milhões","R$ 1,74 Mil","0,899","0,15"
2016,2929107,São Felipe - BA,"0,257","1,6 Mil","R$ 3,25 Milhões","R$ 2,03 Mil","0,956","0,115"
2016,3519253,Iaras - SP,"-0,566","1,6 Mil","R$ 3,69 Milhões","R$ 2,3 Mil","0,986","0,086"
2016,4112702,Jataizinho - PR,"0,145","1,6 Mil","R$ 2,78 Milhões","R$ 1,74 Mil","0,934","0,144"
2016,2925758,Presidente Tancredo Neves - BA,"-0,445","1,6 Mil","R$ 2,61 Milhões","R$ 1,63 Mil","0,959","0,13"
2016,2912905,Ibirataia - BA,"0,127","1,6 Mil","R$ 2,35 Milhões","R$ 1,47 Mil","0,953","0,121"
2016,2805406,Poço Redondo - SE,"0,004","1,6 Mil","R$ 3,14 Milhões","R$ 1,96 Mil","0,986","0,083"
2016,5007554,Santa Rita do Pardo - MS,"-0,842","1,6 Mil","R$ 2,83 Milhões","R$ 1,77 Mil","0,982","0,097"
2016,1501204,Baião - PA,"-0,622","1,6 Mil","R$ 2,7 Milhões","R$ 1,68 Mil","0,984","0,087"
2016,3301801,Engenheiro Paulo de Frontin - RJ,"0,761","1,6 Mil","R$ 2,52 Milhões","R$ 1,58 Mil","0,934","0,122"
2016,4203501,Campo Erê - SC,"0,38","1,6 Mil","R$ 2,62 Milhões","R$ 1,63 Mil","0,911","0,161"
2016,4204350,Cordilheira Alta - SC,"1,629","1,6 Mil","R$ 3,5 Milhões","R$ 2,18 Mil","0,937","0,093"
2016,3111804,Canápolis - MG,"-0,316","1,6 Mil","R$ 2,64 Milhões","R$ 1,65 Mil","0,95","0,138"
2016,2308302,Milagres - CE,"-0,338","1,6 Mil",R$ 3 Milhões,"R$ 1,88 Mil","0,972","0,103"
2016,2208304,Piracuruca - PI,"0,226","1,6 Mil","R$ 2,47 Milhões","R$ 1,54 Mil","0,925","0,156"
2016,2902807,Barra da Estiva - BA,"0,246","1,6 Mil","R$ 2,37 Milhões","R$ 1,49 Mil","0,929","0,151"
2016,4321436,Terra de Areia - RS,"0,638","1,6 Mil","R$ 2,93 Milhões","R$ 1,84 Mil","0,911","0,152"
2016,2310852,Pindoretama - CE,"0,755","1,59 Mil","R$ 2,27 Milhões","R$ 1,42 Mil","0,929","0,126"
2016,2800670,Boquim - SE,"0,221","1,59 Mil","R$ 2,2 Milhões","R$ 1,38 Mil","0,928","0,15"
2016,5215504,Ouvidor - GO,"1,164","1,59 Mil","R$ 6,23 Milhões","R$ 3,93 Mil","0,972","0,08"
2016,3100302,Abre Campo - MG,"0,166","1,59 Mil","R$ 2,09 Milhões","R$ 1,32 Mil","0,924","0,159"
2016,4218350,Treviso - SC,"1,512","1,58 Mil","R$ 4,77 Milhões","R$ 3,01 Mil","0,982","0,072"
2016,4120705,Quatiguá - PR,"0,265","1,58 Mil","R$ 2,48 Milhões","R$ 1,56 Mil","0,933","0,144"
2016,2911808,Guaratinga - BA,"-0,777","1,58 Mil","R$ 2,4 Milhões","R$ 1,51 Mil","0,966","0,125"
2016,1713205,Miracema do Tocantins - TO,"-0,337","1,58 Mil","R$ 3,55 Milhões","R$ 2,24 Mil","0,948","0,14"
2016,4103800,Cambira - PR,"0,655","1,58 Mil","R$ 2,84 Milhões","R$ 1,79 Mil","0,919","0,143"
2016,4105102,Centenário do Sul - PR,"0,129","1,58 Mil","R$ 2,93 Milhões","R$ 1,85 Mil","0,939","0,143"
2016,4322541,Vale Real - RS,"1,516","1,58 Mil","R$ 2,98 Milhões","R$ 1,88 Mil","0,935","0,097"
2016,5219258,Santa Fé de Goiás - GO,"0,125","1,58 Mil","R$ 3,09 Milhões","R$ 1,96 Mil","0,988","0,079"
2016,1500859,Anapu - PA,"0,082","1,57 Mil","R$ 2,8 Milhões","R$ 1,78 Mil","0,954","0,123"
2016,4305439,Chuí - RS,"0,55","1,57 Mil","R$ 2,5 Milhões","R$ 1,59 Mil","0,942","0,122"
2016,3145109,Nova Resende - MG,"0,337","1,57 Mil","R$ 2,42 Milhões","R$ 1,54 Mil","0,926","0,146"
2016,4126678,Tamarana - PR,"0,24","1,57 Mil","R$ 3,17 Milhões","R$ 2,02 Mil","0,913","0,17"
2016,2906808,Cansanção - BA,"-0,279","1,57 Mil","R$ 2,38 Milhões","R$ 1,52 Mil","0,97","0,106"
2016,3123908,Entre Rios de Minas - MG,"0,44","1,56 Mil","R$ 2,26 Milhões","R$ 1,45 Mil","0,914","0,16"
2016,5003488,Dois Irmãos do Buriti - MS,"-0,491","1,56 Mil","R$ 2,34 Milhões","R$ 1,49 Mil","0,969","0,114"
2016,1502764,Cumaru do Norte - PA,"-1,022","1,56 Mil","R$ 3,21 Milhões","R$ 2,05 Mil","0,994","0,074"
2016,5213707,Montes Claros de Goiás - GO,"-0,24","1,56 Mil","R$ 2,88 Milhões","R$ 1,85 Mil","0,965","0,114"
2016,5004403,Inocência - MS,"-0,082","1,56 Mil","R$ 2,73 Milhões","R$ 1,75 Mil","0,959","0,119"
2016,2512309,Princesa Isabel - PB,"0,011","1,56 Mil","R$ 2,29 Milhões","R$ 1,47 Mil","0,957","0,118"
2016,1303569,Rio Preto da Eva - AM,"-0,208","1,56 Mil","R$ 2,4 Milhões","R$ 1,54 Mil","0,958","0,124"
2016,3520202,Igaratá - SP,"1,016","1,56 Mil","R$ 2,79 Milhões","R$ 1,79 Mil","0,935","0,112"
2016,3204005,Pancas - ES,"-0,184","1,56 Mil","R$ 2,24 Milhões","R$ 1,44 Mil","0,939","0,149"
2016,2609709,Orobó - PE,"-0,479","1,56 Mil","R$ 2,27 Milhões","R$ 1,46 Mil","0,969","0,114"
2016,2928208,Santana - BA,"0,102","1,55 Mil","R$ 2,29 Milhões","R$ 1,47 Mil","0,951","0,126"
2016,5205513,Cocalzinho de Goiás - GO,"-0,317","1,55 Mil","R$ 2,9 Milhões","R$ 1,87 Mil","0,953","0,136"
2016,3121209,Delfinópolis - MG,"-0,409","1,55 Mil","R$ 2,36 Milhões","R$ 1,52 Mil","0,964","0,125"
2016,4220000,Balneário Rincão - SC,"1,456","1,55 Mil","R$ 3,2 Milhões","R$ 2,06 Mil","0,939","0,099"
2016,3114550,Carneirinho - MG,"-0,175","1,55 Mil","R$ 2,84 Milhões","R$ 1,83 Mil","0,963","0,115"
2016,1100148,Nova Brasilândia D'oeste - RO,"0,27","1,55 Mil","R$ 2,37 Milhões","R$ 1,53 Mil","0,922","0,155"
2016,3545159,Saltinho - SP,"1,393","1,55 Mil","R$ 3,7 Milhões","R$ 2,39 Mil","0,913","0,113"
2016,4121901,Ribeirão do Pinhal - PR,"0,23","1,55 Mil","R$ 2,33 Milhões","R$ 1,5 Mil","0,926","0,153"
2016,4100806,Alvorada do Sul - PR,"0,126","1,55 Mil","R$ 2,89 Milhões","R$ 1,87 Mil","0,945","0,134"
2016,2200202,Água Branca - PI,"0,282","1,55 Mil","R$ 2,27 Milhões","R$ 1,47 Mil","0,938","0,138"
2016,2913507,Iguaí - BA,"-0,219","1,54 Mil","R$ 2,35 Milhões","R$ 1,52 Mil","0,971","0,106"
2016,2605905,Gameleira - PE,"-0,404","1,54 Mil","R$ 2,38 Milhões","R$ 1,54 Mil","0,975","0,101"
2016,4122503,Roncador - PR,"-0,059","1,54 Mil","R$ 2,82 Milhões","R$ 1,83 Mil","0,94","0,145"
2016,4315149,Presidente Lucena - RS,"1,087","1,54 Mil","R$ 2,85 Milhões","R$ 1,85 Mil","0,959","0,096"
2016,4301651,Barão - RS,"1,426","1,54 Mil","R$ 3,58 Milhões","R$ 2,33 Mil","0,933","0,101"
2016,2922409,Mutuípe - BA,"0,049","1,54 Mil","R$ 2,68 Milhões","R$ 1,74 Mil","0,948","0,13"
2016,2610509,Passira - PE,"-0,191","1,54 Mil","R$ 2,13 Milhões","R$ 1,38 Mil","0,953","0,131"
2016,2105005,Humberto de Campos - MA,"-1,257","1,54 Mil","R$ 2,35 Milhões","R$ 1,53 Mil","0,99","0,081"
2016,2105500,João Lisboa - MA,"-0,147","1,54 Mil","R$ 2,29 Milhões","R$ 1,49 Mil","0,96","0,117"
2016,4123907,Santa Mariana - PR,"0,059","1,54 Mil","R$ 2,84 Milhões","R$ 1,84 Mil","0,934","0,149"
2016,3512902,Cosmorama - SP,"0,384","1,54 Mil","R$ 3,08 Milhões",R$ 2 Mil,"0,958","0,108"
2016,1100924,Chupinguaia - RO,"-0,58","1,53 Mil","R$ 2,75 Milhões","R$ 1,79 Mil","0,966","0,12"
2016,3150505,Pimenta - MG,"0,054","1,53 Mil","R$ 2,34 Milhões","R$ 1,53 Mil","0,951","0,128"
2016,1504406,Marapanim - PA,"-0,96","1,53 Mil","R$ 1,12 Milhão",R$ 730,"0,974","0,11"
2016,2104552,Governador Edison Lobão - MA,"-0,613","1,53 Mil","R$ 2,3 Milhões","R$ 1,5 Mil","0,975","0,105"
2016,4127858,Três Barras do Paraná - PR,"-0,248","1,53 Mil","R$ 2,8 Milhões","R$ 1,82 Mil","0,945","0,145"
2016,4212007,Palma Sola - SC,"0,145","1,53 Mil","R$ 2,8 Milhões","R$ 1,82 Mil","0,953","0,122"
2016,3140852,Matias Cardoso - MG,"-0,668","1,53 Mil","R$ 1,77 Milhão","R$ 1,16 Mil","0,976","0,104"
2016,3301603,Duas Barras - RJ,"0,018","1,53 Mil","R$ 2,1 Milhões","R$ 1,37 Mil","0,935","0,151"
2016,3548609,São Bento do Sapucaí - SP,"0,155","1,53 Mil","R$ 2,4 Milhões","R$ 1,57 Mil","0,923","0,164"
2016,1503101,Gurupá - PA,"-2,237","1,53 Mil","R$ 2,73 Milhões","R$ 1,79 Mil","0,998","0,067"
2016,2908705,Condeúba - BA,"-0,335","1,53 Mil","R$ 2,19 Milhões","R$ 1,43 Mil","0,969","0,109"
2016,2109452,Raposa - MA,"0,99","1,53 Mil","R$ 2,33 Milhões","R$ 1,53 Mil","0,937","0,114"
2016,2932705,Uruçuca - BA,"0,181","1,53 Mil","R$ 2,26 Milhões","R$ 1,48 Mil","0,945","0,136"
2016,3204401,Rio Novo do Sul - ES,"-0,068","1,53 Mil","R$ 2,66 Milhões","R$ 1,74 Mil","0,938","0,152"
2016,3144508,Nazareno - MG,"-0,645","1,53 Mil","R$ 2,83 Milhões","R$ 1,85 Mil","0,968","0,118"
2016,3305901,Trajano de Morais - RJ,"-0,413","1,53 Mil","R$ 2,04 Milhões","R$ 1,33 Mil","0,964","0,121"
2016,3543709,Rincão - SP,"0,401","1,52 Mil","R$ 2,77 Milhões","R$ 1,82 Mil","0,941","0,132"
2016,3111309,Campo do Meio - MG,"0,206","1,52 Mil","R$ 1,99 Milhão","R$ 1,31 Mil","0,951","0,123"
2016,4128708,Vitorino - PR,"1,123","1,52 Mil","R$ 3,13 Milhões","R$ 2,06 Mil","0,931","0,114"
2016,5216452,Perolândia - GO,"-0,715","1,52 Mil","R$ 4,38 Milhões","R$ 2,88 Mil","0,986","0,086"
2016,2501104,Areia - PB,"-0,222","1,52 Mil","R$ 2,17 Milhões","R$ 1,43 Mil","0,954","0,132"
2016,3124906,Eugenópolis - MG,"0,004","1,52 Mil","R$ 1,95 Milhão","R$ 1,29 Mil","0,948","0,133"
2016,4316451,Salto do Jacuí - RS,"0,294","1,52 Mil","R$ 3,84 Milhões","R$ 2,53 Mil","0,936","0,136"
2016,4216107,São Domingos - SC,"0,359","1,51 Mil","R$ 2,59 Milhões","R$ 1,71 Mil","0,91","0,165"
2016,4302907,Cacequi - RS,"-0,168","1,51 Mil","R$ 2,7 Milhões","R$ 1,79 Mil","0,941","0,149"
2016,2106607,Matões - MA,"-0,416","1,51 Mil","R$ 2,33 Milhões","R$ 1,54 Mil","0,986","0,086"
2016,4218905,Urubici - SC,"0,094","1,51 Mil","R$ 2,46 Milhões","R$ 1,63 Mil","0,921","0,168"
2016,2926509,Ribeira do Amparo - BA,"-1,658","1,51 Mil","R$ 2,17 Milhões","R$ 1,44 Mil","0,993","0,079"
2016,2304350,Forquilha - CE,"0,399","1,51 Mil","R$ 1,94 Milhão","R$ 1,29 Mil","0,96","0,107"
2016,4105201,Cerro Azul - PR,"-0,199","1,51 Mil","R$ 2,38 Milhões","R$ 1,58 Mil","0,945","0,141"
2016,2602001,Bodocó - PE,"-0,239","1,51 Mil","R$ 2,16 Milhões","R$ 1,44 Mil","0,965","0,11"
2016,3158003,Santa Maria de Itabira - MG,"0,127","1,51 Mil","R$ 2,17 Milhões","R$ 1,44 Mil","0,938","0,144"
2016,2310308,Parambu - CE,"-0,691","1,51 Mil","R$ 1,44 Milhão",R$ 953,"0,979","0,098"
2016,3509908,Cananéia - SP,"0,2","1,51 Mil","R$ 2,79 Milhões","R$ 1,85 Mil","0,948","0,13"
2016,2923704,Paratinga - BA,"-0,687","1,51 Mil","R$ 2,15 Milhões","R$ 1,43 Mil","0,971","0,111"
2016,1501600,Bonito - PA,"0,348","1,5 Mil","R$ 2,79 Milhões","R$ 1,85 Mil","0,991","0,073"
2016,1200252,Epitaciolândia - AC,"0,677","1,5 Mil","R$ 2,28 Milhões","R$ 1,51 Mil","0,943","0,115"
2016,5106802,Porto Dos Gaúchos - MT,"-0,202","1,5 Mil","R$ 3,5 Milhões","R$ 2,33 Mil","0,967","0,111"
2016,3552551,Suzanápolis - SP,"0,145","1,5 Mil","R$ 3,76 Milhões","R$ 2,5 Mil","0,987","0,081"
2016,2405702,Jardim do Seridó - RN,"0,11","1,5 Mil","R$ 1,92 Milhão","R$ 1,28 Mil","0,942","0,136"
2016,3152600,Pouso Alto - MG,"-0,03","1,5 Mil","R$ 2,5 Milhões","R$ 1,67 Mil","0,954","0,129"
2016,5005806,Nioaque - MS,"-0,337","1,5 Mil","R$ 2,32 Milhões","R$ 1,55 Mil","0,962","0,119"
2016,2801009,Campo do Brito - SE,"0,362","1,5 Mil","R$ 2,41 Milhões","R$ 1,61 Mil","0,936","0,135"
2016,2912806,Ibirapuã - BA,"-0,499","1,5 Mil","R$ 2,22 Milhões","R$ 1,48 Mil","0,975","0,101"
2016,3304607,Santa Maria Madalena - RJ,"-0,004","1,5 Mil","R$ 2,52 Milhões","R$ 1,68 Mil","0,959","0,119"
2016,3528858,Marapoama - SP,"0,484","1,5 Mil","R$ 3,53 Milhões","R$ 2,36 Mil","0,978","0,088"
2016,4104402,Cândido de Abreu - PR,"-0,462","1,5 Mil","R$ 2,66 Milhões","R$ 1,78 Mil","0,946","0,148"
2016,2110203,Santa Rita - MA,"-0,05","1,5 Mil","R$ 2,05 Milhões","R$ 1,37 Mil","0,953","0,127"
2016,2511301,Piancó - PB,"-0,547","1,5 Mil","R$ 2,33 Milhões","R$ 1,56 Mil","0,974","0,1"
2016,4304689,Capela de Santana - RS,"0,965","1,49 Mil","R$ 2,7 Milhões","R$ 1,81 Mil","0,923","0,125"
2016,2100303,Aldeias Altas - MA,"-1,205","1,49 Mil","R$ 1,66 Milhão","R$ 1,11 Mil","0,988","0,085"
2016,3516903,General Salgado - SP,"0,269","1,49 Mil","R$ 2,82 Milhões","R$ 1,89 Mil","0,931","0,147"
2016,4314506,Pinheiro Machado - RS,"0,015","1,49 Mil","R$ 3,19 Milhões","R$ 2,14 Mil","0,948","0,13"
2016,2805604,Porto da Folha - SE,"-0,294","1,49 Mil","R$ 2,52 Milhões","R$ 1,69 Mil","0,966","0,114"
2016,1500909,Augusto Corrêa - PA,"-0,245","1,49 Mil","R$ 3,16 Milhões","R$ 2,12 Mil","0,985","0,084"
2016,4208005,Itá - SC,"0,851","1,49 Mil","R$ 3,2 Milhões","R$ 2,15 Mil","0,929","0,125"
2016,2500403,Alagoa Nova - PB,"-0,552","1,49 Mil","R$ 2,08 Milhões","R$ 1,4 Mil","0,967","0,115"
2016,5218607,Rialma - GO,"0,602","1,49 Mil","R$ 2,42 Milhões","R$ 1,63 Mil","0,914","0,151"
2016,5108857,Nova Marilândia - MT,"0,138","1,48 Mil","R$ 2,9 Milhões","R$ 1,96 Mil","0,984","0,082"
2016,5104203,Guiratinga - MT,"-0,712","1,48 Mil","R$ 2,9 Milhões","R$ 1,96 Mil","0,964","0,122"
2016,2920700,Maraú - BA,"0,01","1,48 Mil","R$ 2,36 Milhões","R$ 1,6 Mil","0,964","0,115"
2016,2900207,Abaré - BA,"-1,21","1,48 Mil","R$ 2,18 Milhões","R$ 1,48 Mil","0,993","0,077"
2016,4218251,Timbó Grande - SC,"0,492","1,48 Mil","R$ 2,37 Milhões","R$ 1,6 Mil","0,969","0,095"
2016,3506409,Bilac - SP,"0,881","1,48 Mil","R$ 2,78 Milhões","R$ 1,88 Mil","0,929","0,119"
2016,2307502,Lavras da Mangabeira - CE,"-0,499","1,48 Mil","R$ 2,64 Milhões","R$ 1,79 Mil","0,974","0,103"
2016,2801405,Carira - SE,"-0,07","1,48 Mil","R$ 2,16 Milhões","R$ 1,46 Mil","0,95","0,13"
2016,5205455,Cezarina - GO,"0,508","1,48 Mil","R$ 2,73 Milhões","R$ 1,85 Mil","0,957","0,108"
2016,2307106,Jardim - CE,"-0,51","1,47 Mil","R$ 3,17 Milhões","R$ 2,15 Mil","0,984","0,087"
2016,1504455,Medicilândia - PA,"-0,773","1,47 Mil","R$ 2,14 Milhões","R$ 1,45 Mil","0,97","0,116"
2016,4214607,Rio do Oeste - SC,"0,856","1,47 Mil","R$ 2,58 Milhões","R$ 1,75 Mil","0,934","0,122"
2016,3165206,São Thomé Das Letras - MG,"0,227","1,47 Mil","R$ 2,14 Milhões","R$ 1,46 Mil","0,956","0,116"
2016,1702554,Augustinópolis - TO,"0,434","1,47 Mil","R$ 2,18 Milhões","R$ 1,48 Mil","0,922","0,152"
2016,3102001,Alterosa - MG,"0,271","1,47 Mil","R$ 2,07 Milhões","R$ 1,41 Mil","0,914","0,165"
2016,3145059,Nova Porteirinha - MG,"-0,046","1,47 Mil","R$ 1,67 Milhão","R$ 1,14 Mil","0,964","0,115"
2016,4301636,Balneário Pinhal - RS,"0,516","1,47 Mil","R$ 2,61 Milhões","R$ 1,78 Mil","0,938","0,129"
2016,2112233,Trizidela do Vale - MA,"0,503","1,47 Mil","R$ 1,76 Milhão","R$ 1,2 Mil","0,949","0,115"
2016,2113009,Vitorino Freire - MA,"-0,407","1,47 Mil","R$ 2,14 Milhões","R$ 1,46 Mil","0,974","0,102"
2016,2926400,Riacho de Santana - BA,"0,01","1,47 Mil","R$ 2,25 Milhões","R$ 1,54 Mil","0,942","0,14"
2016,2605152,Dormentes - PE,"-0,079","1,47 Mil","R$ 2,18 Milhões","R$ 1,49 Mil","0,963","0,114"
2016,2405603,Jardim de Piranhas - RN,"0,572","1,47 Mil","R$ 1,74 Milhão","R$ 1,19 Mil","0,946","0,115"
2016,3132909,Itamogi - MG,"0,064","1,46 Mil","R$ 2,01 Milhões","R$ 1,37 Mil","0,934","0,145"
2016,2202307,Canto do Buriti - PI,"0,143","1,46 Mil","R$ 2,06 Milhões","R$ 1,41 Mil","0,947","0,129"
2016,2302305,Bela Cruz - CE,"0,295","1,46 Mil","R$ 2,09 Milhões","R$ 1,43 Mil","0,973","0,092"
2016,2110708,São Domingos do Maranhão - MA,"-0,316","1,46 Mil","R$ 2,27 Milhões","R$ 1,56 Mil","0,97","0,105"
2016,1502301,Capitão Poço - PA,"0,148","1,46 Mil","R$ 1,92 Milhão","R$ 1,32 Mil","0,922","0,162"
2016,3202900,Itarana - ES,"-0,159","1,46 Mil","R$ 2,24 Milhões","R$ 1,53 Mil","0,953","0,127"
2016,3534906,Pacaembu - SP,"0,146","1,46 Mil","R$ 2,49 Milhões","R$ 1,71 Mil","0,924","0,161"
2016,2613800,São Vicente Ferrer - PE,"-0,423","1,46 Mil","R$ 2,09 Milhões","R$ 1,43 Mil","0,968","0,112"
2016,3142908,Monte Azul - MG,"0,079","1,46 Mil","R$ 1,99 Milhão","R$ 1,37 Mil","0,951","0,121"
2016,3152709,Prados - MG,"0,44","1,46 Mil","R$ 1,78 Milhão","R$ 1,22 Mil","0,939","0,13"
2016,3301157,Cardoso Moreira - RJ,"-0,082","1,46 Mil","R$ 2,29 Milhões","R$ 1,58 Mil","0,952","0,129"
2016,2912301,Ibicuí - BA,"-0,107","1,46 Mil",R$ 970 Mil,R$ 666,"0,958","0,12"
2016,2611507,Quipapá - PE,"-0,951","1,45 Mil","R$ 1,9 Milhão","R$ 1,31 Mil","0,979","0,101"
2016,2516003,Solânea - PB,"0,142","1,45 Mil","R$ 2,31 Milhões","R$ 1,59 Mil","0,948","0,126"
2016,4110805,Iretama - PR,"-0,403","1,45 Mil","R$ 2,61 Milhões","R$ 1,8 Mil","0,956","0,132"
2016,4126108,São Tomé - PR,"-0,15","1,45 Mil","R$ 2,84 Milhões","R$ 1,96 Mil","0,965","0,111"
2016,3529807,Mineiros do Tietê - SP,"0,416","1,45 Mil","R$ 2,58 Milhões","R$ 1,78 Mil","0,926","0,142"
2016,4323770,Westfália - RS,"1,016","1,45 Mil","R$ 2,78 Milhões","R$ 1,92 Mil","0,971","0,086"
2016,3523305,Itariri - SP,"0,23","1,45 Mil","R$ 2,58 Milhões","R$ 1,78 Mil","0,95","0,129"
2016,2513406,Santa Luzia - PB,"0,249","1,45 Mil","R$ 1,94 Milhão","R$ 1,34 Mil","0,939","0,136"
2016,2109007,Porto Franco - MA,"0,209","1,45 Mil","R$ 2,5 Milhões","R$ 1,73 Mil","0,922","0,16"
2016,4206108,Grão Pará - SC,"0,723","1,45 Mil","R$ 2,35 Milhões","R$ 1,63 Mil","0,936","0,123"
2016,4121208,Quitandinha - PR,"0,488","1,45 Mil","R$ 2,73 Milhões","R$ 1,89 Mil","0,921","0,148"
2016,3205176,Vila Valério - ES,"0,057","1,44 Mil","R$ 2,04 Milhões","R$ 1,41 Mil","0,93","0,153"
2016,3119955,Córrego Fundo - MG,"0,701","1,44 Mil","R$ 2,31 Milhões","R$ 1,6 Mil","0,951","0,108"
